[10:59:43:974]|[12-09-2024]|[com.adventnet.db.adapter.postgres.PostgresDBAdapter]|[INFO]|[30]: Going to create postgres extensions if not exists ...|
[10:59:43:986]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: DB Version            :: 16.4|
[10:59:44:002]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: DB Architecture       :: 64|
[10:59:44:009]|[12-09-2024]|[com.adventnet.db.adapter.Jdbc20DBAdapter]|[INFO]|[30]: DB Data Directory     :: C:/Program Files/PostgreSQL/16/data|
[10:59:44:010]|[12-09-2024]|[com.adventnet.persistence.xml.DynamicValueHandlerRepositry]|[INFO]|[30]: Going to load DVH :: jar:file:/C:/Users/praveen-22566/Desktop/MickeyShopProject/AdventNetMickeyLite/AdventNet/MickeyLite/bin/../lib/AdvPersistence.jar!/com/adventnet/db/persistence/metadata/conf/dynamic-value-handlers.xml|
[10:59:44:034]|[12-09-2024]|[com.adventnet.db.persistence.metadata.MetaDataEntityResolver]|[INFO]|[30]: Entered resolveEntity2 :: systemId :: [data-dictionary.dtd], publicId :: [null], name :: [[dtd]], baseURI :: [null]|
[10:59:44:045]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[INFO]|[30]: Parsing the File :: file:/C:/Users/praveen-22566/Desktop/MickeyShopProject/AdventNetMickeyLite/AdventNet/MickeyLite/bin/../lib/AdvPersistence.jar!/com/adventnet/db/persistence/metadata/conf/meta-dd.xml|
[10:59:44:088]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[Appl_id]|
[10:59:44:089]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: Ignoring the index definition [TableDetails_IDX2] for table [TableDetails] as it redefines the Unique Key [TableDetails_UK0]|
[10:59:44:090]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: Foreign key name Appl_id is same as a column name in the table TableDetails|
[10:59:44:091]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[ColumnDetails_FK1]|
[10:59:44:091]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[RangeValues_FK1]|
[10:59:44:091]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[AllowedValues_FK1]|
[10:59:44:092]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[AllowedPattern_FK1]|
[10:59:44:092]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[ConstraintDefinition_FK1]|
[10:59:44:093]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[UniqueKeyDefinition_FK1]|
[10:59:44:093]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[UniqueKeyDefinition_FK2]|
[10:59:44:093]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[PKDefinition_FK1]|
[10:59:44:093]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[PKDefinition_FK2]|
[10:59:44:094]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[FKDefinition_FK1]|
[10:59:44:094]|[12-09-2024]|[com.adventnet.db.persistence.metadata.parser.DataDictionaryParser]|[WARNING]|[30]: The isBidirectional attribute is no longer supported from MICKEYLITE_5000.Please remove this attribute in foreign key[FKDefinition_FK2]|
